src,dst,score
13601,22,86.0
13603,22,82.0
9165,22,87.0
13606,22,77.0
9166,22,86.0
13607,22,80.0
13609,22,85.0
13611,22,94.0
13612,22,71.0
13613,22,49.0
13614,22,77.0
13615,22,63.0
9168,22,91.0
13616,22,74.0
13617,22,68.0
10994,22,80.0
9169,22,94.0
13618,22,44.0
13621,22,89.0
13622,22,57.0
13623,22,43.0
13624,22,97.0
9173,22,90.0
13626,22,94.0
13627,22,83.0
13628,22,67.0
9174,22,88.0
13629,22,86.0
13630,22,95.0
13632,22,93.0
13634,22,64.0
13635,22,77.0
13636,22,82.0
13639,19,80.0
13640,19,77.0
13642,19,40.0
13643,19,73.0
12424,19,67.0
10107,19,83.0
13646,19,70.0
13647,19,70.0
10115,19,93.0
13648,19,90.0
13649,19,93.0
13650,19,73.0
13651,19,70.0
13652,19,77.0
13653,19,97.0
13654,19,73.0
10124,19,73.0
13655,19,90.0
13656,19,73.0
13657,19,27.0
13658,19,77.0
13660,19,73.0
13661,19,70.0
13662,19,87.0
13663,19,87.0
13664,19,37.0
13665,19,60.0
13666,19,43.0
13667,19,93.0
13668,19,40.0
13669,19,60.0
13670,19,77.0
13671,19,93.0
13672,19,70.0
13673,19,43.0
13679,19,57.0
13680,19,63.0
13681,19,67.0
13682,19,30.0
10171,19,73.0
13684,19,53.0
13687,19,77.0
10181,19,67.0
13688,19,67.0
13689,19,47.0
13690,19,87.0
13691,19,77.0
13692,19,80.0
13693,19,93.0
12509,19,67.0
13694,19,33.0
13697,19,73.0
10195,19,97.0
13699,19,60.0
13700,19,97.0
10200,19,93.0
13701,19,63.0
13702,19,40.0
13703,19,83.0
13704,19,77.0
13706,19,57.0
13707,19,57.0
13708,19,77.0
13710,19,53.0
13711,19,83.0
13713,19,40.0
13714,19,77.0
13715,19,70.0
13717,19,53.0
13718,19,93.0
13720,19,87.0
13721,19,93.0
13722,19,40.0
13723,19,80.0
13725,19,93.0
13729,19,90.0
13731,19,83.0
13732,19,37.0
13733,19,73.0
13734,19,80.0
13735,19,70.0
13736,19,50.0
13737,19,67.0
13738,19,57.0
13739,19,70.0
13740,19,67.0
13742,19,97.0
13743,19,67.0
12573,19,67.0
13744,19,93.0
13745,19,93.0
13746,19,53.0
13747,19,90.0
13748,19,60.0
13749,19,50.0
13750,19,60.0
13751,19,73.0
13752,19,73.0
13753,19,57.0
13754,19,80.0
13755,19,90.0
13756,19,67.0
13757,19,80.0
13758,19,63.0
13759,19,67.0
10274,19,73.0
13761,19,70.0
13762,19,87.0
13763,19,73.0
13764,19,87.0
13765,19,80.0
13766,19,73.0
13767,19,70.0
13768,19,90.0
13771,19,80.0
13774,19,90.0
13776,19,87.0
13777,19,93.0
13778,19,73.0
13779,19,97.0
13780,19,73.0
10283,19,77.0
13782,19,70.0
13783,19,83.0
13784,19,80.0
13785,19,83.0
12608,19,43.0
13786,19,90.0
13787,19,73.0
13788,19,83.0
13789,19,20.0
13790,19,90.0
13791,19,57.0
13792,19,20.0
13793,19,73.0
13794,19,47.0
13795,19,60.0
13797,19,80.0
13798,19,73.0
13799,19,67.0
13800,19,50.0
13801,19,43.0
13802,19,43.0
13804,19,40.0
13805,19,93.0
13806,19,93.0
13807,19,63.0
13808,19,100.0
13810,19,60.0
13811,19,57.0
13813,19,37.0
13814,19,80.0
13818,19,37.0
13819,19,50.0
13820,19,53.0
13821,19,87.0
13822,19,67.0
13824,19,47.0
13825,19,97.0
13826,19,87.0
13827,19,50.0
13828,19,80.0
13830,19,20.0
13831,19,77.0
10336,19,73.0
13832,19,37.0
13833,19,97.0
13834,19,57.0
12654,19,67.0
12655,19,77.0
12656,19,73.0
8410,19,47.0
12657,19,53.0
12658,19,93.0
12662,19,57.0
12663,19,73.0
12664,19,43.0
12665,19,67.0
12666,19,60.0
12668,19,77.0
12669,19,83.0
12670,19,80.0
8436,19,70.0
12671,19,57.0
12672,19,70.0
12674,19,50.0
12675,19,50.0
12676,19,20.0
12677,19,43.0
12678,19,80.0
12680,19,70.0
12681,19,63.0
12682,19,70.0
12683,19,37.0
12684,19,43.0
12685,19,83.0
12686,19,73.0
12688,19,33.0
12689,19,30.0
12690,19,83.0
12693,19,77.0
12694,19,67.0
12696,19,83.0
8465,19,83.0
12697,19,43.0
12698,19,30.0
8470,19,77.0
12699,19,63.0
12700,19,57.0
12701,19,53.0
12702,19,33.0
12704,19,70.0
12706,19,60.0
12708,19,77.0
12709,19,63.0
12710,19,73.0
12711,19,70.0
12712,19,77.0
12713,19,83.0
12714,19,90.0
12715,19,47.0
12716,19,40.0
10415,19,50.0
12717,19,60.0
8489,19,97.0
12718,19,90.0
12719,19,83.0
12720,19,77.0
12722,19,37.0
12723,19,30.0
12724,19,70.0
8494,19,80.0
8496,19,70.0
12725,19,43.0
12726,19,87.0
12727,19,73.0
12728,19,63.0
12729,19,80.0
12731,19,73.0
12732,19,100.0
12733,19,53.0
12734,19,83.0
12735,19,80.0
12736,19,43.0
12737,19,63.0
12740,19,53.0
12741,19,67.0
12742,19,73.0
12743,19,40.0
12745,19,63.0
12747,19,3.0
12748,19,37.0
12749,19,80.0
12750,19,97.0
12751,19,63.0
12752,19,80.0
12754,19,33.0
12755,19,37.0
12756,19,90.0
12757,19,87.0
8538,19,73.0
12758,19,50.0
12759,19,70.0
2596,19,53.0
12760,19,100.0
12761,19,60.0
12762,19,83.0
8541,19,87.0
12763,19,47.0
12764,19,87.0
12765,19,60.0
12766,19,40.0
12767,19,37.0
12769,19,77.0
12770,19,90.0
12771,19,73.0
12772,19,87.0
12773,19,90.0
12774,19,87.0
12775,19,60.0
12776,19,83.0
12777,19,77.0
12778,19,63.0
12779,19,47.0
12780,19,87.0
12781,19,17.0
12783,19,57.0
12785,19,83.0
12786,19,60.0
12787,19,60.0
12788,19,17.0
12789,19,37.0
12790,19,57.0
12791,19,70.0
8575,19,77.0
12793,19,30.0
12794,19,53.0
12795,19,97.0
12797,19,77.0
12798,19,90.0
12799,19,43.0
8584,19,63.0
10471,19,67.0
12800,19,60.0
12801,19,47.0
12803,19,83.0
8588,19,77.0
12804,19,53.0
12805,19,67.0
12806,19,47.0
10478,19,77.0
12807,19,77.0
12809,19,77.0
8596,19,73.0
12812,19,63.0
12813,19,70.0
12816,19,63.0
12817,19,40.0
12818,19,73.0
12819,19,47.0
12820,19,20.0
12821,19,57.0
12822,19,53.0
12823,19,100.0
12826,19,63.0
12827,19,80.0
12829,19,70.0
12830,19,80.0
12831,19,37.0
12832,19,50.0
12833,19,63.0
12834,19,63.0
12835,19,37.0
12836,19,50.0
12837,19,77.0
12838,19,50.0
12840,19,100.0
12841,19,73.0
12843,19,77.0
12844,19,50.0
12845,19,70.0
12847,19,60.0
12848,19,90.0
12849,19,57.0
12850,19,70.0
12852,19,40.0
12853,19,83.0
12854,19,50.0
12855,19,33.0
12856,19,50.0
12859,19,70.0
8638,19,70.0
12861,19,57.0
12862,19,63.0
12863,19,43.0
12864,19,93.0
12866,19,83.0
12868,19,73.0
12869,19,80.0
12870,19,97.0
8649,19,90.0
12871,19,40.0
12872,19,67.0
12873,19,43.0
8663,19,63.0
12875,19,83.0
12876,19,57.0
12878,19,53.0
12879,19,73.0
12880,19,60.0
12881,19,100.0
12882,19,43.0
12883,19,87.0
12885,19,80.0
12886,19,57.0
8676,19,50.0
12888,19,60.0
8682,19,83.0
12889,19,63.0
12890,19,83.0
12891,19,77.0
12892,19,43.0
12893,19,57.0
12894,19,80.0
12895,19,70.0
12896,19,63.0
12898,19,93.0
12900,19,97.0
12901,19,50.0
12902,19,77.0
12904,19,83.0
12905,19,90.0
8701,19,90.0
12908,19,73.0
12910,19,57.0
12911,19,80.0
12912,19,93.0
12913,19,60.0
12914,19,60.0
12917,19,37.0
12918,19,83.0
8715,19,73.0
12920,19,80.0
12922,19,90.0
12924,19,73.0
12926,19,70.0
12927,19,37.0
10597,19,100.0
12928,19,23.0
12929,19,60.0
12931,19,47.0
12932,19,43.0
12933,19,73.0
12934,19,70.0
12935,19,87.0
12936,19,93.0
8734,19,87.0
12938,19,80.0
12940,19,70.0
12941,19,53.0
12942,19,30.0
12943,19,70.0
12944,19,67.0
12945,19,83.0
12946,19,43.0
12947,19,37.0
12948,19,90.0
12949,19,70.0
12951,19,73.0
8750,19,57.0
12953,19,23.0
12955,19,23.0
12957,19,90.0
12958,19,40.0
12960,19,90.0
12961,19,53.0
12962,19,47.0
12963,19,43.0
12964,19,40.0
12965,19,60.0
12967,19,77.0
12968,19,73.0
12971,19,90.0
12972,19,73.0
12973,19,70.0
12974,19,70.0
12975,19,60.0
12977,19,60.0
12978,19,73.0
12979,19,83.0
12980,19,83.0
12982,19,47.0
12983,19,33.0
12984,19,83.0
12986,19,47.0
12990,19,80.0
12992,19,33.0
12994,19,47.0
12996,19,70.0
12998,19,80.0
12999,19,73.0
13001,19,87.0
13002,19,57.0
13003,19,93.0
13004,19,73.0
13006,19,90.0
13008,19,53.0
13009,19,63.0
13011,19,70.0
13012,19,87.0
13013,19,90.0
13015,19,83.0
13016,19,73.0
13017,19,87.0
13018,19,70.0
13019,19,90.0
13020,19,53.0
13021,19,83.0
13022,19,97.0
13023,19,73.0
13025,19,77.0
13026,19,70.0
13028,19,63.0
13029,19,60.0
13030,19,87.0
13032,19,43.0
13033,19,63.0
13035,19,90.0
8809,19,67.0
13038,19,73.0
13039,19,87.0
13040,19,37.0
13041,19,60.0
8815,19,50.0
8816,19,97.0
13042,19,3.0
13043,19,87.0
13044,19,50.0
13045,19,53.0
13046,19,70.0
13047,19,90.0
13048,19,57.0
13049,19,80.0
13050,19,93.0
13051,19,63.0
13053,19,37.0
13054,19,70.0
13055,19,90.0
13056,19,63.0
13057,19,87.0
13059,19,30.0
13060,19,100.0
13061,19,50.0
8834,19,80.0
13064,19,3.0
13065,19,23.0
13066,19,60.0
13067,19,87.0
13068,19,43.0
8839,19,30.0
13070,19,60.0
13072,19,83.0
13073,19,90.0
13074,19,87.0
13075,19,67.0
13077,19,100.0
13078,19,77.0
13079,19,97.0
13082,19,93.0
13083,19,73.0
10721,19,100.0
13085,19,53.0
13086,19,80.0
13087,19,17.0
8856,19,97.0
10731,19,80.0
13089,19,90.0
13090,19,40.0
13091,19,87.0
8863,19,77.0
13092,19,57.0
13093,19,67.0
13094,19,73.0
13095,19,60.0
13097,19,60.0
13098,19,57.0
13099,19,50.0
13102,19,87.0
13104,19,57.0
13105,19,30.0
13106,19,100.0
13108,19,40.0
13109,19,77.0
13110,19,80.0
13111,19,70.0
13112,19,77.0
13113,19,63.0
13116,19,30.0
13117,19,90.0
10759,19,73.0
13120,19,53.0
13121,19,57.0
13122,19,87.0
8901,19,77.0
13124,19,90.0
13125,19,57.0
13126,19,53.0
13127,19,47.0
13128,19,80.0
13129,19,77.0
13130,19,97.0
13132,19,77.0
13135,19,80.0
13136,19,53.0
13137,19,57.0
13138,19,87.0
13139,19,67.0
13140,19,80.0
13141,19,43.0
13142,19,77.0
8911,19,80.0
13143,19,77.0
13144,19,40.0
13145,19,23.0
13146,19,77.0
13147,19,77.0
13148,19,50.0
13149,19,93.0
8919,19,97.0
13150,19,60.0
13151,19,10.0
13153,19,83.0
13154,19,47.0
13155,19,57.0
13156,19,57.0
13157,19,47.0
13158,19,93.0
13159,19,83.0
13160,19,40.0
13163,19,47.0
13164,19,67.0
13165,19,57.0
13166,19,70.0
13167,19,63.0
13168,19,43.0
13169,19,70.0
13171,19,90.0
13172,19,73.0
13174,19,47.0
13175,19,93.0
13176,19,17.0
13180,19,57.0
13181,19,77.0
13182,19,53.0
13183,19,87.0
13185,19,63.0
13186,19,60.0
10829,19,87.0
13188,19,63.0
13189,19,50.0
13190,19,40.0
8955,19,70.0
13193,19,30.0
13194,19,37.0
13195,19,70.0
8961,19,73.0
13196,19,60.0
13197,19,80.0
13199,19,80.0
13200,19,97.0
13201,19,70.0
13202,19,63.0
13203,19,37.0
13204,19,100.0
13205,19,77.0
13206,19,47.0
13207,19,43.0
13208,19,53.0
13209,19,43.0
13210,19,53.0
13211,19,87.0
13213,19,63.0
13214,19,57.0
13218,19,77.0
13219,19,30.0
13220,19,37.0
13221,19,67.0
13222,19,67.0
13223,19,33.0
13224,19,30.0
13225,19,77.0
13226,19,50.0
13227,19,87.0
13229,19,37.0
13230,19,53.0
13231,19,70.0
13232,19,67.0
13233,19,97.0
13234,19,67.0
13235,19,70.0
13236,19,100.0
13237,19,47.0
8998,19,100.0
13238,19,87.0
13239,19,37.0
13240,19,60.0
13241,19,73.0
13242,19,83.0
13243,19,30.0
13244,19,37.0
13247,19,73.0
13251,19,67.0
13254,19,50.0
13256,19,80.0
13258,19,90.0
13259,19,40.0
13260,19,83.0
13261,19,77.0
13262,19,30.0
13263,19,73.0
13264,19,73.0
9016,19,87.0
9018,19,73.0
13266,19,63.0
13267,19,27.0
13269,19,33.0
13271,19,83.0
13274,19,73.0
13275,19,47.0
9026,19,47.0
13278,19,37.0
13279,19,93.0
13280,19,80.0
13281,19,57.0
13282,19,37.0
13284,19,70.0
13287,19,47.0
13288,19,50.0
9033,19,63.0
13289,19,67.0
13290,19,73.0
9034,19,90.0
13291,19,70.0
13292,19,93.0
13293,19,47.0
9036,19,67.0
13294,19,93.0
13295,19,90.0
13298,19,100.0
10894,19,60.0
13300,19,37.0
13301,19,93.0
13302,19,60.0
13304,19,60.0
13305,19,43.0
13306,19,77.0
13308,19,63.0
13309,19,43.0
13312,19,90.0
13313,19,80.0
13314,19,67.0
9043,19,80.0
13315,19,63.0
9044,19,100.0
13316,19,43.0
9045,19,83.0
9047,19,73.0
13317,19,17.0
13318,19,83.0
13320,19,70.0
13321,19,40.0
13322,19,37.0
9049,19,50.0
9051,19,97.0
13324,19,50.0
9053,19,63.0
13325,19,60.0
1675,19,60.0
13330,19,100.0
13331,19,87.0
13332,19,60.0
13334,19,67.0
13335,19,53.0
13336,19,33.0
13337,19,33.0
13338,19,80.0
13340,19,60.0
9055,19,73.0
13342,19,90.0
13343,19,70.0
13344,19,60.0
13345,19,57.0
13346,19,73.0
1702,19,50.0
13348,19,37.0
1703,19,67.0
13349,19,87.0
13350,19,43.0
9061,19,80.0
10906,19,93.0
13351,19,33.0
13352,19,23.0
13353,19,63.0
13354,19,10.0
13356,19,63.0
13358,19,63.0
13360,19,90.0
13361,19,67.0
10913,19,70.0
13362,19,93.0
13363,19,73.0
13364,19,50.0
13365,19,40.0
13366,19,57.0
13367,19,33.0
13368,19,80.0
13370,19,83.0
13372,19,77.0
13373,19,23.0
13375,19,60.0
13376,19,63.0
13377,19,77.0
13378,19,67.0
13379,19,53.0
13381,19,40.0
13382,19,67.0
13384,19,100.0
13385,19,87.0
13386,19,80.0
13387,19,57.0
13388,19,70.0
13389,19,67.0
13390,19,77.0
13391,19,43.0
13392,19,63.0
9077,19,70.0
13397,19,53.0
9081,19,100.0
13399,19,63.0
13400,19,23.0
13401,19,50.0
13402,19,70.0
13403,19,50.0
10927,19,50.0
13405,19,47.0
13406,19,47.0
10930,19,47.0
13408,19,53.0
13409,19,30.0
13410,19,60.0
13411,19,53.0
13412,19,80.0
13413,19,83.0
13414,19,73.0
13415,19,40.0
13416,19,63.0
9086,19,33.0
13419,19,47.0
13420,19,70.0
9087,19,57.0
13422,19,93.0
13423,19,87.0
13425,19,93.0
13426,19,70.0
13427,19,70.0
13429,19,60.0
13430,19,37.0
13434,19,83.0
13435,19,57.0
13436,19,83.0
13437,19,83.0
13438,19,67.0
13441,19,80.0
13442,19,40.0
9100,19,90.0
13443,19,40.0
9101,19,67.0
13448,19,63.0
13450,19,80.0
13451,19,53.0
13452,19,93.0
13453,19,70.0
13454,19,90.0
13455,19,63.0
13456,19,63.0
13458,19,73.0
13459,19,60.0
13461,19,80.0
13462,19,50.0
13463,19,70.0
13465,19,67.0
13467,19,80.0
13468,19,33.0
13469,19,53.0
13470,19,70.0
13471,19,80.0
10947,19,93.0
13472,19,20.0
13473,19,83.0
13474,19,47.0
13475,19,83.0
9106,19,53.0
13476,19,90.0
9108,19,60.0
13477,19,50.0
13478,19,37.0
13480,19,40.0
13481,19,37.0
9109,19,80.0
13483,19,73.0
13485,19,27.0
13486,19,80.0
13487,19,93.0
13488,19,93.0
9111,19,33.0
13489,19,37.0
13490,19,97.0
13491,19,67.0
13492,19,60.0
13493,19,77.0
9115,19,83.0
13494,19,80.0
13495,19,60.0
13496,19,43.0
13499,19,67.0
9120,19,73.0
13500,19,43.0
13501,19,83.0
13502,19,57.0
13503,19,70.0
13505,19,87.0
13506,19,67.0
13507,19,60.0
13508,19,50.0
13509,19,63.0
13510,19,97.0
13511,19,87.0
13514,19,73.0
13516,19,83.0
13517,19,87.0
13518,19,80.0
9134,19,27.0
13519,19,63.0
13520,19,60.0
13521,19,93.0
13522,19,93.0
13523,19,83.0
13524,19,77.0
9137,19,57.0
10972,19,87.0
13527,19,83.0
13528,19,67.0
13529,19,53.0
13530,19,67.0
13531,19,27.0
13533,19,47.0
13534,19,57.0
13536,19,57.0
13537,19,57.0
13538,19,80.0
13539,19,77.0
13540,19,60.0
13542,19,83.0
13543,19,73.0
13544,19,77.0
13545,19,70.0
13546,19,73.0
9149,19,100.0
13547,19,60.0
13548,19,60.0
13549,19,77.0
13550,19,57.0
13551,19,90.0
13552,19,33.0
13553,19,70.0
13554,19,93.0
13555,19,93.0
13556,19,93.0
9151,19,77.0
13557,19,87.0
13559,19,57.0
13561,19,33.0
13562,19,83.0
13563,19,90.0
13564,19,90.0
13565,19,90.0
9155,19,93.0
13566,19,80.0
13568,19,73.0
13570,19,53.0
13572,19,40.0
13573,19,40.0
13574,19,67.0
13575,19,53.0
13576,19,37.0
13577,19,90.0
13579,19,87.0
13580,19,30.0
13582,19,57.0
13583,19,43.0
13584,19,80.0
13585,19,53.0
13586,19,93.0
13587,19,90.0
13589,19,53.0
13590,19,80.0
13591,19,80.0
13592,19,30.0
13593,19,77.0
13596,19,57.0
10989,19,90.0
13597,19,50.0
13598,19,73.0
13599,19,70.0
13600,19,60.0
13601,19,77.0
13602,19,57.0
13603,19,70.0
9165,19,97.0
13606,19,77.0
9166,19,60.0
13607,19,93.0
13609,19,97.0
13611,19,97.0
13612,19,67.0
13614,19,83.0
13615,19,43.0
9168,19,80.0
13616,19,67.0
13617,19,43.0
10994,19,87.0
9169,19,77.0
13618,19,67.0
13621,19,90.0
13622,19,10.0
13624,19,87.0
9173,19,57.0
13626,19,90.0
13627,19,93.0
13628,19,83.0
9174,19,93.0
13629,19,60.0
13630,19,90.0
13632,19,93.0
13633,19,43.0
13634,19,73.0
13635,19,77.0
13636,19,93.0
13637,19,37.0
11290,19,90.0
13606,20,92.0
9166,20,75.0
13607,20,97.0
13609,20,100.0
13611,20,100.0
13612,20,67.0
13613,20,58.0
13614,20,94.0
13615,20,56.0
9168,20,94.0
13616,20,83.0
13617,20,67.0
10994,20,97.0
9169,20,92.0
13618,20,89.0
13621,20,97.0
13622,20,42.0
13623,20,44.0
13624,20,100.0
9173,20,86.0
13626,20,94.0
13627,20,94.0
13628,20,94.0
9174,20,97.0
13629,20,81.0
13630,20,100.0
13632,20,100.0
13633,20,58.0
13634,20,83.0
13635,20,83.0
13636,20,97.0
11009,20,75.0
11290,20,100.0
13639,20,92.0
13640,20,75.0
13643,20,83.0
12424,20,86.0
10107,20,92.0
13646,20,81.0
13647,20,81.0
10115,20,94.0
13648,20,94.0
13649,20,100.0
13650,20,81.0
13651,20,67.0
13653,20,94.0
13654,20,94.0
10124,20,89.0
13655,20,100.0
13656,20,83.0
13657,20,75.0
13660,20,81.0
13661,20,81.0
13663,20,72.0
13664,20,67.0
13665,20,61.0
13666,20,67.0
13667,20,100.0
13668,20,81.0
13669,20,72.0
13670,20,97.0
13671,20,94.0
13672,20,92.0
13673,20,64.0
13679,20,89.0
13680,20,61.0
13682,20,8.0
10171,20,92.0
13684,20,67.0
13687,20,83.0
10181,20,94.0
13688,20,81.0
13689,20,89.0
13690,20,94.0
13691,20,89.0
13692,20,78.0
13693,20,100.0
12509,20,92.0
13694,20,75.0
13697,20,75.0
10195,20,92.0
13699,20,83.0
13700,20,97.0
10200,20,100.0
13702,20,47.0
13703,20,86.0
13704,20,86.0
13706,20,58.0
13707,20,69.0
13708,20,61.0
13710,20,81.0
13711,20,97.0
13714,20,97.0
13715,20,89.0
13717,20,61.0
13718,20,83.0
13719,20,61.0
13720,20,97.0
13721,20,92.0
13722,20,72.0
13723,20,97.0
13725,20,83.0
13726,20,92.0
13729,20,78.0
13731,20,94.0
13732,20,78.0
13733,20,94.0
13734,20,94.0
13735,20,86.0
13737,20,72.0
13738,20,81.0
13739,20,89.0
13740,20,89.0
13742,20,97.0
13743,20,69.0
12573,20,97.0
13744,20,92.0
13745,20,100.0
13746,20,83.0
13747,20,100.0
13748,20,61.0
13750,20,97.0
13751,20,97.0
13752,20,86.0
13753,20,61.0
13754,20,97.0
13755,20,97.0
13756,20,97.0
13757,20,97.0
13758,20,94.0
13759,20,81.0
10274,20,100.0
13761,20,56.0
13762,20,97.0
13763,20,86.0
13764,20,89.0
13765,20,72.0
13766,20,72.0
13767,20,80.0
13768,20,94.0
13770,20,78.0
13771,20,86.0
13773,20,25.0
13774,20,100.0
13777,20,100.0
13778,20,81.0
13779,20,89.0
13780,20,89.0
10283,20,81.0
13782,20,89.0
13783,20,81.0
13784,20,92.0
13785,20,97.0
12608,20,75.0
13786,20,94.0
13787,20,81.0
13788,20,83.0
13790,20,89.0
13791,20,78.0
13792,20,47.0
13795,20,67.0
13797,20,94.0
13799,20,75.0
13800,20,72.0
13801,20,47.0
13804,20,33.0
13805,20,100.0
13806,20,97.0
13807,20,83.0
13808,20,97.0
13809,20,69.0
13810,20,69.0
13814,20,69.0
13817,20,56.0
13820,20,64.0
13822,20,86.0
13824,20,92.0
13825,20,97.0
13826,20,94.0
13827,20,89.0
13828,20,92.0
13831,20,100.0
10336,20,100.0
13833,20,97.0
13834,20,92.0
12655,20,94.0
12656,20,89.0
12657,20,53.0
12658,20,97.0
12662,20,86.0
12663,20,94.0
12664,20,67.0
12665,20,78.0
12666,20,89.0
12668,20,58.0
12669,20,100.0
12670,20,72.0
8436,20,75.0
12671,20,61.0
12672,20,92.0
12674,20,78.0
12675,20,67.0
12677,20,67.0
12678,20,89.0
12680,20,94.0
12682,20,50.0
12683,20,44.0
12684,20,67.0
12685,20,86.0
12686,20,89.0
12688,20,53.0
12690,20,92.0
12693,20,83.0
12694,20,47.0
12696,20,78.0
8465,20,94.0
8470,20,97.0
12699,20,94.0
12700,20,83.0
12701,20,97.0
12704,20,97.0
12706,20,78.0
12708,20,83.0
12710,20,72.0
12711,20,78.0
12712,20,81.0
12713,20,78.0
12714,20,100.0
10415,20,92.0
12717,20,72.0
8489,20,100.0
12718,20,83.0
12719,20,94.0
12720,20,89.0
12722,20,72.0
12724,20,89.0
8494,20,89.0
8496,20,86.0
12725,20,64.0
12726,20,92.0
12727,20,94.0
12728,20,92.0
12729,20,89.0
12731,20,97.0
12732,20,97.0
12733,20,81.0
12734,20,97.0
12735,20,86.0
12736,20,86.0
12737,20,78.0
12740,20,61.0
12741,20,81.0
12742,20,89.0
12745,20,81.0
12750,20,97.0
12751,20,89.0
12752,20,86.0
12754,20,47.0
12755,20,44.0
12756,20,89.0
12757,20,97.0
8538,20,100.0
12758,20,94.0
12759,20,92.0
2596,20,47.0
12760,20,94.0
12762,20,83.0
8541,20,94.0
12763,20,36.0
12764,20,97.0
12766,20,69.0
12767,20,56.0
12769,20,94.0
12770,20,92.0
12773,20,100.0
12774,20,81.0
12775,20,64.0
12776,20,81.0
12777,20,97.0
12778,20,92.0
12779,20,78.0
12780,20,89.0
12783,20,81.0
12785,20,100.0
12786,20,53.0
12788,20,67.0
12789,20,72.0
12790,20,64.0
12791,20,64.0
8575,20,83.0
12793,20,33.0
12795,20,97.0
12797,20,69.0
12798,20,94.0
8584,20,92.0
10471,20,81.0
12803,20,97.0
8588,20,94.0
12804,20,94.0
12805,20,92.0
12806,20,64.0
10478,20,89.0
12807,20,97.0
12809,20,89.0
8596,20,92.0
12812,20,75.0
12813,20,97.0
12814,20,69.0
12816,20,69.0
12817,20,72.0
12818,20,100.0
12819,20,56.0
12821,20,61.0
12822,20,64.0
12823,20,100.0
12827,20,83.0
12829,20,89.0
12830,20,81.0
12831,20,58.0
12832,20,78.0
12834,20,89.0
12835,20,8.0
12836,20,67.0
12838,20,64.0
12840,20,92.0
12841,20,81.0
12843,20,78.0
12844,20,69.0
12845,20,89.0
12849,20,83.0
12850,20,94.0
12852,20,58.0
12855,20,61.0
12859,20,72.0
8638,20,81.0
12860,20,78.0
12861,20,75.0
12862,20,83.0
12863,20,64.0
12864,20,94.0
12866,20,94.0
12868,20,89.0
12869,20,86.0
12870,20,92.0
8649,20,81.0
12871,20,50.0
12872,20,44.0
12873,20,56.0
8663,20,92.0
12875,20,92.0
12876,20,94.0
12878,20,72.0
12879,20,69.0
12880,20,92.0
12881,20,92.0
12883,20,97.0
12885,20,97.0
12886,20,42.0
8676,20,75.0
12888,20,56.0
8682,20,86.0
12889,20,89.0
12890,20,86.0
12891,20,100.0
12892,20,67.0
12893,20,75.0
12894,20,97.0
12895,20,92.0
12896,20,89.0
12898,20,100.0
12899,20,19.0
12900,20,100.0
12901,20,69.0
12904,20,100.0
12905,20,92.0
8701,20,97.0
12908,20,97.0
12909,20,61.0
12910,20,94.0
12911,20,81.0
12912,20,92.0
12913,20,33.0
12917,20,53.0
12918,20,97.0
8715,20,86.0
12920,20,78.0
12921,20,69.0
12922,20,83.0
12924,20,92.0
12926,20,94.0
12927,20,61.0
10597,20,100.0
12928,20,67.0
12929,20,67.0
12930,20,61.0
12931,20,58.0
12932,20,75.0
12934,20,81.0
12935,20,94.0
12936,20,100.0
8734,20,97.0
12938,20,94.0
12940,20,81.0
12941,20,44.0
12942,20,50.0
12943,20,89.0
12944,20,89.0
12945,20,72.0
12946,20,67.0
12948,20,100.0
12949,20,86.0
8750,20,86.0
12953,20,53.0
12955,20,58.0
12957,20,89.0
12958,20,75.0
12959,20,81.0
12960,20,86.0
12961,20,50.0
12962,20,86.0
12964,20,81.0
12965,20,94.0
12967,20,89.0
12968,20,89.0
12972,20,89.0
12973,20,81.0
12974,20,67.0
12975,20,83.0
12978,20,94.0
12980,20,94.0
12982,20,83.0
12984,20,89.0
12986,20,61.0
12990,20,94.0
12992,20,81.0
12996,20,89.0
12998,20,86.0
12999,20,72.0
13001,20,97.0
13003,20,100.0
13004,20,78.0
13006,20,97.0
13008,20,78.0
13009,20,69.0
13011,20,81.0
13012,20,78.0
13013,20,94.0
13014,20,78.0
13015,20,94.0
13016,20,94.0
13017,20,83.0
13018,20,94.0
13019,20,92.0
13021,20,86.0
13022,20,100.0
13023,20,97.0
13025,20,75.0
13026,20,86.0
13028,20,50.0
13029,20,81.0
13032,20,42.0
13033,20,61.0
13035,20,83.0
8809,20,78.0
13038,20,83.0
13039,20,86.0
13041,20,69.0
8815,20,83.0
8816,20,100.0
13042,20,22.0
13043,20,100.0
13044,20,72.0
13045,20,86.0
13046,20,67.0
13047,20,97.0
13048,20,67.0
13049,20,81.0
13050,20,89.0
13051,20,92.0
13053,20,14.0
13054,20,89.0
13055,20,94.0
13057,20,100.0
13058,20,83.0
13059,20,39.0
13060,20,97.0
13061,20,83.0
13062,20,33.0
8834,20,78.0
13063,20,75.0
13066,20,78.0
13067,20,92.0
13068,20,75.0
8839,20,44.0
13072,20,83.0
13073,20,97.0
13074,20,83.0
13075,20,58.0
13077,20,94.0
13078,20,92.0
13079,20,94.0
13081,20,72.0
13082,20,100.0
13083,20,81.0
10721,20,92.0
13084,20,25.0
13086,20,92.0
13087,20,50.0
8856,20,94.0
10731,20,83.0
13089,20,97.0
