id_student,code_module,code_presentation,vle_total,vle_mean,vle_std,assess_mean,assess_max,assess_count,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,target
571233,CCC,2014B,736,3.9148936170212765,8.98800100248702,67.0,70.0,2.0,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,1
571233,EEE,2014B,918,3.857142857142857,6.362184846552308,99.0,99.0,1.0,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,1
571242,DDD,2013J,309,2.3233082706766917,2.01339782224301,90.0,90.0,2.0,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0
571292,DDD,2014B,291,2.2384615384615385,1.8751903103577587,88.0,88.0,1.0,F,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,1
571316,FFF,2014B,1470,4.681528662420382,8.76716078322146,92.6,99.0,5.0,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Distinction,0
571334,GGG,2013J,122,4.357142857142857,6.961344515272711,80.0,80.0,1.0,F,West Midlands Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,0
571355,FFF,2013J,2655,5.746753246753247,11.642856926818833,79.2,86.0,5.0,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0
571363,FFF,2013J,1540,5.422535211267606,7.371824829975556,63.0,70.0,2.0,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,1
571365,CCC,2014B,24,1.411764705882353,0.7952062255644572,0.0,0.0,0.0,F,North Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,1
571380,GGG,2013J,183,2.9047619047619047,4.090564617997034,54.0,54.0,1.0,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,0
571389,CCC,2014B,321,4.1688311688311686,7.540072939411614,40.0,40.0,1.0,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1
571389,EEE,2014B,472,4.916666666666667,8.211246032333264,89.0,89.0,1.0,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1
571397,DDD,2014B,1181,2.101423487544484,1.991612922794578,83.5,86.0,2.0,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,0
571441,BBB,2013J,184,1.978494623655914,1.4742610132866119,78.66666666666667,100.0,3.0,F,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass,0
571443,EEE,2013J,896,4.50251256281407,7.502776840731108,92.0,92.0,1.0,F,East Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Distinction,0
571448,EEE,2013J,167,4.282051282051282,9.82464333877536,92.0,92.0,1.0,F,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0
571451,DDD,2013J,568,2.299595141700405,2.657884389682778,89.0,97.0,2.0,F,South Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,0
571458,GGG,2013J,121,7.5625,9.92618590731942,0.0,0.0,0.0,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,45,N,Distinction,0
571490,FFF,2013J,1939,4.376975169300226,7.593466640874831,83.0,94.0,4.0,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,0
571503,BBB,2013J,103,2.1020408163265305,2.2383485165703423,79.33333333333333,100.0,3.0,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Pass,0
571512,DDD,2013J,799,3.0613026819923372,3.0603036281540392,76.5,79.0,2.0,F,North Region,HE Qualification,Unknown,35-55,0,60,N,Pass,0
571516,BBB,2013J,390,2.5827814569536423,2.5621803628785638,92.66666666666667,100.0,3.0,F,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,0
571540,BBB,2014B,236,2.36,2.231636623691684,82.66666666666667,100.0,3.0,F,East Anglian Region,Lower Than A Level,90-100%,0-35,1,120,N,Pass,0
571554,BBB,2013J,654,3.7803468208092488,5.214945639079173,77.66666666666667,100.0,3.0,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,0
571571,CCC,2014B,541,3.1823529411764704,5.874096712039032,92.0,94.0,2.0,F,East Anglian Region,HE Qualification,20-30%,0-35,0,90,N,Distinction,0
571575,FFF,2013J,245,2.1120689655172415,2.133670247633683,80.0,80.0,1.0,F,London Region,Lower Than A Level,10-20,0-35,0,150,N,Withdrawn,1
571577,GGG,2013J,146,2.3548387096774195,1.873864895260625,60.0,60.0,1.0,F,South West Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,0
571595,CCC,2014B,80,1.6666666666666667,1.463504004651578,0.0,0.0,0.0,M,Scotland,Lower Than A Level,70-80%,0-35,0,90,N,Fail,1
571595,EEE,2013J,769,3.963917525773196,7.033873417047592,81.0,81.0,1.0,M,Scotland,Lower Than A Level,70-80%,0-35,0,90,N,Fail,1
571601,BBB,2013J,60,1.7142857142857142,1.2964074471043288,0.0,0.0,0.0,F,South Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1
571610,EEE,2013J,486,4.718446601941747,11.061696387763579,83.0,83.0,1.0,M,South Region,HE Qualification,40-50%,0-35,0,120,N,Pass,0
571612,FFF,2013J,996,4.256410256410256,6.963613395497659,65.66666666666667,85.0,3.0,M,Wales,Lower Than A Level,50-60%,0-35,0,120,Y,Withdrawn,1
571614,BBB,2014B,254,2.988235294117647,4.1274173801169995,66.0,80.0,3.0,F,Ireland,Lower Than A Level,10-20,0-35,1,180,N,Pass,0
571620,EEE,2013J,515,3.198757763975155,5.585494467565512,92.0,92.0,1.0,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,0
571622,FFF,2013J,1302,3.7630057803468207,6.155136060608582,85.0,88.0,3.0,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,0
571630,FFF,2013J,588,3.793548387096774,5.6622431127114865,62.0,62.0,1.0,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn,1
571638,FFF,2013J,1,1.0,0.0,0.0,0.0,0.0,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail,1
571640,DDD,2013J,481,2.614130434782609,3.584730260842939,75.0,81.0,2.0,M,South Region,A Level or Equivalent,50-60%,35-55,0,120,N,Fail,1
571650,FFF,2013J,1282,2.8873873873873874,5.013833992847344,82.33333333333333,84.0,3.0,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,0
571672,BBB,2013J,29,2.4166666666666665,2.5030284687057627,0.0,0.0,0.0,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,1
571681,BBB,2013J,554,3.077777777777778,3.2173682912111756,82.0,100.0,3.0,F,Ireland,HE Qualification,0-10%,0-35,0,60,N,Pass,0
571686,EEE,2013J,413,3.933333333333333,6.503352192799476,97.0,97.0,1.0,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,0
571693,BBB,2013J,238,2.6741573033707864,3.685892271704482,78.66666666666667,100.0,3.0,F,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1
571696,GGG,2013J,3,1.5,0.7071067811865476,35.0,35.0,1.0,F,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,0
571702,FFF,2013J,10,1.4285714285714286,1.1338934190276817,0.0,0.0,0.0,M,North Western Region,Lower Than A Level,50-60%,35-55,0,90,N,Withdrawn,1
571710,EEE,2013J,9,3.0,2.0,0.0,0.0,0.0,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1
571711,EEE,2013J,125,8.333333333333334,23.466287875730725,0.0,0.0,0.0,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1
571716,DDD,2013J,426,2.4767441860465116,2.680781697057025,67.5,71.0,2.0,M,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,1
571757,FFF,2013J,28,1.8666666666666667,1.4074631010979934,0.0,0.0,0.0,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1
571765,DDD,2013J,623,2.185964912280702,3.3813614328565325,93.5,98.0,2.0,M,South East Region,No Formal quals,20-30%,0-35,0,60,N,Pass,0
571768,GGG,2013J,33,1.9411764705882353,1.6759545129303974,40.0,40.0,1.0,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail,1
571776,CCC,2014B,750,2.5951557093425603,4.271852812464972,87.0,90.0,2.0,M,North Region,A Level or Equivalent,Unknown,0-35,0,120,N,Pass,0
571776,DDD,2013J,1076,2.323974082073434,2.817464046444331,90.0,92.0,2.0,M,North Region,A Level or Equivalent,Unknown,0-35,0,120,N,Pass,0
571779,BBB,2013J,545,4.007352941176471,5.225998148189508,76.0,100.0,3.0,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,0
571787,GGG,2013J,35,2.3333333333333335,2.0236694629405503,0.0,0.0,0.0,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,90,N,Fail,1
571789,EEE,2014B,500,4.098360655737705,7.906906528096754,88.0,88.0,1.0,M,Ireland,A Level or Equivalent,70-80%,0-35,0,45,N,Withdrawn,1
571800,FFF,2013J,786,3.302521008403361,5.2828112670739085,90.0,92.0,2.0,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,0
571802,FFF,2013J,254,2.5656565656565657,8.181813600859938,62.333333333333336,75.0,3.0,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,1
571808,DDD,2013J,911,3.3248175182481754,3.368726697677928,65.0,65.0,1.0,M,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,90,N,Pass,0
571815,FFF,2014B,550,3.8194444444444446,5.086184190458463,76.0,90.0,2.0,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail,1
571818,EEE,2013J,354,3.765957446808511,6.910216111515411,94.0,94.0,1.0,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,0
571828,FFF,2013J,1466,3.9197860962566846,6.780668306937521,75.0,80.0,3.0,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,0
571831,FFF,2013J,430,3.185185185185185,4.995797017352172,65.0,76.0,2.0,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,0
571844,FFF,2013J,1182,4.7854251012145745,8.620647253340197,82.0,82.0,2.0,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,180,N,Withdrawn,1
571844,FFF,2014B,29,1.8125,1.1672617529928753,80.0,82.0,4.0,M,Yorkshire Region,Lower Than A Level,10-20,0-35,1,210,N,Pass,0
571859,FFF,2013J,1016,3.3866666666666667,4.282322169817357,82.0,86.0,2.0,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,0
571862,FFF,2013J,1691,3.791479820627803,6.867871400986681,87.0,95.0,4.0,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,0
571871,BBB,2013J,246,2.139130434782609,1.9097485667230352,77.33333333333333,83.0,3.0,F,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,0
571880,BBB,2014B,432,2.5562130177514795,2.5351293480799355,80.0,100.0,3.0,F,Scotland,Lower Than A Level,30-40%,0-35,0,120,N,Pass,0
571883,GGG,2013J,6,1.5,1.0,90.0,90.0,1.0,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Distinction,0
571885,BBB,2013J,374,2.54421768707483,2.2367763389851762,80.0,100.0,3.0,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Pass,0
571893,FFF,2013J,778,4.182795698924731,13.149819636259028,78.5,84.0,4.0,M,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,0
571897,BBB,2014B,294,2.5344827586206895,2.8754766243340346,84.0,100.0,3.0,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,Y,Pass,0
571907,BBB,2013J,199,2.518987341772152,2.5412532719399317,85.66666666666667,100.0,3.0,F,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,0
571921,DDD,2013J,1027,3.102719033232628,3.6458808441732393,95.0,99.0,2.0,F,Scotland,HE Qualification,50-60%,35-55,0,60,N,Distinction,0
571926,FFF,2013J,1781,4.497474747474747,11.458786631895633,91.75,98.0,4.0,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,0
571927,FFF,2013J,85,3.0357142857142856,4.1319186006928215,0.0,0.0,0.0,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,1
571950,DDD,2013J,556,2.449339207048458,2.8858576437831562,59.0,59.0,1.0,M,North Western Region,No Formal quals,0-10%,35-55,0,90,N,Withdrawn,1
571951,DDD,2013J,639,2.5870445344129553,2.4659292535217796,89.5,96.0,2.0,M,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,0
571952,GGG,2013J,143,3.575,3.848992542178224,0.0,0.0,0.0,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail,1
571954,BBB,2014B,150,1.7045454545454546,1.3144562348410216,76.33333333333333,100.0,3.0,M,London Region,HE Qualification,10-20,0-35,0,120,N,Pass,0
571962,FFF,2014B,2532,4.395833333333333,7.4639714338425325,74.5,82.0,4.0,M,Ireland,Lower Than A Level,0-10%,35-55,1,120,N,Pass,0
571963,EEE,2013J,7,3.5,3.5355339059327378,0.0,0.0,0.0,M,North Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,1
571963,EEE,2014B,300,4.0,10.663146941813315,95.0,95.0,1.0,M,North Region,A Level or Equivalent,30-40%,0-35,1,90,N,Pass,0
571973,FFF,2013J,1424,3.859078590785908,6.979915302276879,64.25,77.0,4.0,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,1
571992,CCC,2014B,111,1.9473684210526316,1.9586899104793325,30.0,30.0,1.0,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,1
571992,EEE,2013J,764,4.292134831460674,8.009460856596789,79.0,79.0,1.0,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Fail,1
572003,FFF,2013J,2063,4.361522198731501,8.816776634370111,77.2,88.0,5.0,M,North Region,A Level or Equivalent,10-20,35-55,0,120,N,Pass,0
572011,FFF,2013J,1422,4.543130990415335,13.367304607630185,87.0,97.0,5.0,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0
572021,EEE,2013J,199,5.2368421052631575,12.762771474257667,0.0,0.0,0.0,M,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,1
572024,EEE,2013J,552,4.842105263157895,8.005063604760132,85.0,85.0,1.0,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Pass,0
572036,CCC,2014B,513,3.537931034482759,8.749619586695035,73.0,76.0,2.0,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,0
572036,FFF,2013J,1256,3.817629179331307,7.9769213127851195,89.25,95.0,4.0,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,0
572043,DDD,2014B,39,2.6,2.3543273227945902,0.0,0.0,0.0,M,North Region,A Level or Equivalent,10-20,35-55,0,120,N,Withdrawn,1
572047,FFF,2013J,717,3.918032786885246,5.600122885132919,60.333333333333336,73.0,3.0,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,1
572051,BBB,2013J,103,2.019607843137255,1.4763494989795793,77.66666666666667,100.0,3.0,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,0
572053,FFF,2013J,1929,5.57514450867052,12.959306011430447,93.0,100.0,4.0,M,London Region,HE Qualification,20-30%,0-35,0,120,N,Distinction,0
572060,DDD,2013J,924,2.7176470588235295,2.7560039675525427,84.0,86.0,2.0,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,Y,Pass,0
572067,BBB,2013J,483,2.625,2.5124009373396903,86.0,100.0,3.0,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,0
572071,FFF,2013J,396,2.933333333333333,6.670496412416373,74.0,82.0,3.0,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,1
572076,FFF,2013J,1294,4.082018927444795,7.653051742561533,79.33333333333333,88.0,3.0,M,Scotland,Lower Than A Level,20-30%,0-35,0,120,N,Fail,1
572080,EEE,2013J,204,5.666666666666667,10.650285039780456,74.0,74.0,1.0,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1
572087,DDD,2013J,460,2.5,2.7757734116434802,71.0,71.0,1.0,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,1
572103,BBB,2013J,769,4.225274725274725,6.027452727993595,79.0,100.0,3.0,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0
572116,FFF,2013J,390,3.4513274336283186,7.302141503943599,75.0,83.0,3.0,M,Wales,A Level or Equivalent,10-20,0-35,0,120,N,Fail,1
572124,FFF,2013J,1043,3.0497076023391814,4.969158537533732,85.75,99.0,4.0,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,120,N,Pass,0
572125,FFF,2013J,1093,4.0783582089552235,6.103770087367761,79.66666666666667,85.0,3.0,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,0
572128,FFF,2013J,187,3.2241379310344827,3.8754427181088626,66.0,66.0,1.0,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,1
572131,BBB,2013J,17,1.7,1.2516655570345725,59.0,59.0,1.0,F,South West Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,1
572134,DDD,2013J,230,2.4731182795698925,2.4028578901395115,0.0,0.0,0.0,M,North Western Region,Lower Than A Level,30-40%,35-55,0,120,N,Fail,1
572143,DDD,2013J,117,1.9180327868852458,1.9087088303109785,63.0,63.0,1.0,M,South East Region,A Level or Equivalent,20-30%,35-55,0,120,Y,Withdrawn,1
572146,EEE,2013J,247,3.4788732394366195,8.850922720145507,0.0,0.0,0.0,M,South West Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,1
572149,DDD,2013J,414,2.723684210526316,2.859160642869827,90.5,91.0,2.0,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,0
572154,EEE,2013J,1067,3.4869281045751634,4.565173838077065,84.0,84.0,1.0,M,Scotland,HE Qualification,40-50%,0-35,0,150,N,Withdrawn,1
572154,FFF,2014B,1448,3.820580474934037,7.5899891377980895,85.5,95.0,4.0,M,Scotland,HE Qualification,40-50%,0-35,0,150,N,Pass,0
572163,BBB,2013J,279,3.065934065934066,3.299165543663016,78.33333333333333,100.0,3.0,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1
572168,EEE,2013J,1434,4.345454545454546,5.971721145547308,97.0,97.0,1.0,M,South Region,HE Qualification,50-60%,0-35,0,90,N,Withdrawn,1
572173,BBB,2013J,11,1.5714285714285714,0.7867957924694432,0.0,0.0,0.0,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,1
572179,FFF,2013J,148,2.3125,2.1812694716463867,86.0,86.0,1.0,M,Scotland,Lower Than A Level,40-50%,0-35,0,90,Y,Withdrawn,1
572187,BBB,2014B,256,2.115702479338843,2.0582763122113774,90.0,100.0,3.0,F,Scotland,HE Qualification,80-90%,0-35,0,120,N,Fail,1
572199,FFF,2013J,118,2.95,2.9084315977815876,76.0,76.0,1.0,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,1
572209,FFF,2013J,179,2.182926829268293,2.3313645068319433,74.0,74.0,1.0,M,South West Region,Lower Than A Level,10-20,35-55,0,180,Y,Withdrawn,1
572213,FFF,2013J,410,2.751677852348993,2.9129395394316964,86.0,92.0,2.0,F,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,1
572231,DDD,2013J,428,2.14,1.9258620728437668,75.5,82.0,2.0,F,Scotland,Lower Than A Level,40-50%,0-35,0,150,Y,Pass,0
572233,DDD,2013J,1164,3.2333333333333334,3.717908178751425,71.5,73.0,2.0,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,0
572235,DDD,2014B,150,3.658536585365854,3.609776697370358,0.0,0.0,0.0,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,1
572241,DDD,2013J,556,2.471111111111111,2.011198805419453,65.0,65.0,1.0,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,1
572249,EEE,2014B,20,1.8181818181818181,1.662418829187267,0.0,0.0,0.0,M,East Midlands Region,Lower Than A Level,20-30%,0-35,1,90,N,Fail,1
572250,FFF,2013J,622,3.5141242937853105,6.61017410085046,69.0,76.0,2.0,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,0
572265,FFF,2013J,658,3.445026178010471,7.987217674730143,59.0,73.0,3.0,M,London Region,A Level or Equivalent,30-40%,0-35,0,150,N,Withdrawn,1
572270,FFF,2013J,625,2.840909090909091,3.1079745846925864,80.0,82.0,2.0,M,North Western Region,A Level or Equivalent,10-20,0-35,0,150,N,Fail,1
572274,FFF,2013J,861,3.6638297872340426,9.607342845558302,87.5,90.0,4.0,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,0
572277,BBB,2013J,34,1.619047619047619,1.7457431218879391,83.0,83.0,1.0,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,1
572279,CCC,2014B,47,2.9375,4.999583315970775,0.0,0.0,0.0,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,1
572279,EEE,2013J,326,5.174603174603175,9.898744922951957,64.0,64.0,1.0,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,N,Fail,1
572280,DDD,2013J,666,2.622047244094488,3.004421337109977,77.5,82.0,2.0,M,Wales,Lower Than A Level,10-20,0-35,0,60,N,Pass,0
572281,DDD,2013J,241,2.619565217391304,2.8587340289798218,0.0,0.0,0.0,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,120,Y,Withdrawn,1
572290,BBB,2014B,55,1.5714285714285714,1.4609769955453118,94.0,100.0,3.0,M,South East Region,HE Qualification,20-30%,0-35,1,180,N,Pass,0
572302,BBB,2013J,228,2.303030303030303,2.72724180563794,63.333333333333336,80.0,3.0,M,South East Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,1
572303,CCC,2014B,237,2.3009708737864076,2.7894582770737943,55.0,70.0,2.0,M,Scotland,HE Qualification,90-100%,0-35,0,90,N,Pass,0
572303,EEE,2013J,612,3.6867469879518073,4.782360798635355,78.0,78.0,1.0,M,Scotland,HE Qualification,90-100%,0-35,0,90,N,Pass,0
572304,FFF,2013J,630,4.960629921259843,6.949250930059935,66.33333333333333,76.0,3.0,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,1
572335,GGG,2013J,147,3.2666666666666666,3.626919554462913,0.0,0.0,0.0,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,30,N,Fail,1
572338,DDD,2013J,269,2.5865384615384617,2.367295687549985,69.5,73.0,2.0,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,0
572346,FFF,2013J,59,3.4705882352941178,4.6786435942859494,0.0,0.0,0.0,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Fail,1
572348,DDD,2013J,955,3.162251655629139,3.6667898408721897,84.0,84.0,1.0,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,0
572367,FFF,2014B,437,4.552083333333333,11.85248789487868,70.0,74.0,2.0,M,South East Region,A Level or Equivalent,90-100%,0-35,1,120,N,Fail,1
572382,CCC,2014B,116,2.6363636363636362,6.823662349845092,23.0,36.0,2.0,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,1
572382,DDD,2013J,261,2.868131868131868,3.1875061349267013,71.0,80.0,2.0,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,0
572388,GGG,2013J,105,2.441860465116279,2.423125938410915,80.0,80.0,1.0,F,South Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,0
572395,FFF,2014B,523,3.683098591549296,6.826491698683635,67.0,70.0,2.0,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,150,N,Withdrawn,1
572396,EEE,2013J,588,4.9,8.3398405965864,79.0,79.0,1.0,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,0
572397,FFF,2013J,755,3.02,7.835379549885448,83.0,100.0,4.0,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,0
572401,CCC,2014B,61,1.967741935483871,2.243269503317898,30.0,30.0,1.0,M,South East Region,Lower Than A Level,80-90%,0-35,0,90,N,Fail,1
572403,EEE,2013J,9,1.8,1.7888543819998317,0.0,0.0,0.0,M,South West Region,A Level or Equivalent,90-100%,0-35,0,30,N,Fail,1
572410,FFF,2013J,815,4.880239520958084,6.940194083610899,70.0,72.0,2.0,M,Wales,HE Qualification,40-50%,0-35,0,60,N,Pass,0
